"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"DLIA","dELiA*s, Inc.","Services","Catalog & Mail Order Houses","USA",32.60,,0.34,-27.17%,4982159
2,"EOPN","E2open, Inc.","Technology","Application Software","USA",454.25,,11.51,-26.27%,3965307
3,"GPRC","Guanwei Recycling Corp.","Industrial Goods","Waste Management","China",8.42,1.04,0.67,-17.27%,206179
4,"GRH","GreenHunter Resources, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",62.85,,1.50,-15.25%,774872
5,"INVE","Identiv, Inc.","Technology","Computer Peripherals","USA",157.85,,15.25,-22.03%,1978089
6,"KIPS","Kips Bay Medical, Inc.","Healthcare","Medical Appliances & Equipment","USA",10.94,,0.27,-18.18%,728913
7,"MTSL","MER Telemanagement Solutions Ltd.","Technology","Diversified Communication Services","Israel",9.31,199.00,1.69,-15.08%,160970
8,"NETE","Net Element, Inc.","Technology","Internet Software & Services","USA",145.62,,3.18,-16.32%,3867059
9,"SYMX","Synthesis Energy Systems, Inc.","Basic Materials","Specialty Chemicals","USA",104.89,,1.21,-15.97%,1649680
10,"VNET","21Vianet Group, Inc.","Technology","Information Technology Services","China",1336.57,,15.52,-22.86%,25687272
