"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CCGM","China CGame, Inc.","Services","Technical Services","China",1.60,,0.06,-25.00%,2450
2,"CHGG","Chegg, Inc.","Services","Education & Training Services","USA",685.38,,6.17,-22.29%,4234379
3,"CSFS","The Cash Store Financial Services, Inc.","Financial","Credit Services","Canada",16.69,,0.63,-33.68%,474030
4,"DCO","Ducommun Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",308.36,17.86,24.26,-15.65%,237390
5,"DVOX","Dynavox Inc.","Technology","Application Software","USA",1.13,,0.10,-16.42%,12800
6,"DYNT","Dynatronics Corp.","Healthcare","Medical Appliances & Equipment","USA",11.54,,3.82,-16.59%,37870
7,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",4.01,,0.02,-76.30%,4081240
8,"GSB","GlobalSCAPE, Inc.","Technology","Application Software","USA",56.47,12.54,2.42,-19.60%,1462947
9,"OHRP","Ohr Pharmaceutical, Inc.","Healthcare","Biotechnology","USA",399.52,,13.34,-18.86%,1662230
10,"PRSS","CafePress Inc.","Technology","Internet Information Providers","USA",113.90,,5.26,-20.78%,914749
11,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",9.81,,0.31,-26.19%,1000
12,"TRLA","Trulia, Inc.","Technology","Internet Service Providers","USA",1258.95,,29.97,-17.73%,13018478
13,"WEST","Westinghouse Solar, Inc.","Services","Electronics Wholesale","USA",0.94,,0.04,-19.10%,11849242
14,"WTW","Weight Watchers International, Inc.","Services","Personal Services","USA",1722.30,7.42,22.10,-27.73%,9842563
