"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19154.98,333.42,332.95,0.30%,-0.99%,86.40%,1.28%,0.96%,1.48,2157.52,58.60,2.00%,1832790
2,"AA",16201.05,1172.29,1170.74,0.20%,47.31%,68.20%,9.12%,6.49%,3.60,21110.33,14.00,1.30%,12808004
3,"AADR",,,,,,,,,,2.43,38.09,-1.35%,2782
4,"AAIT",,,,,,,,,0.19,2.67,33.93,0.00%,120
5,"AAL",30838.96,720.20,716.11,0.80%,372.03%,58.30%,65.09%,1.87%,1.31,10218.79,42.41,-0.96%,8537135
6,"AAMC",2403.54,2.24,1.58,3.00%,4.67%,74.40%,13.48%,9.15%,7.59,19.02,1070.00,-0.28%,13158
7,"AAME",75.54,20.81,4.72,8.70%,,5.10%,2.81%,0.09%,0.42,9.87,3.63,0.00%,25365
8,"AAN",2439.21,72.23,70.05,0.70%,26.84%,0.80%,,8.29%,5.73,1013.00,33.94,0.50%,479369
9,"AAOI",300.63,14.78,13.70,1.10%,18.17%,49.10%,78.79%,4.98%,2.77,245.98,20.90,2.75%,151598
10,"AAON",1124.23,36.62,28.06,21.50%,-1.48%,58.00%,-1.26%,3.67%,8.29,124.23,32.19,4.85%,179243
11,"AAP",9225.26,72.95,72.51,0.60%,-18.75%,95.50%,0.33%,2.63%,2.51,761.44,127.43,0.77%,605251
12,"AAPL",555435.06,861.38,860.63,0.04%,6.82%,62.00%,-2.91%,1.96%,1.71,9858.13,647.35,0.39%,10650205
13,"AAT",1440.64,41.94,35.83,1.10%,-6.68%,86.10%,2.83%,2.20%,5.26,150.04,35.00,1.89%,255330
14,"AAU",83.87,62.59,52.88,5.36%,,5.90%,155.95%,0.37%,1.74,113.90,1.35,0.75%,52503
15,"AAV",1081.28,169.48,167.73,0.25%,,58.00%,3.99%,0.43%,1.61,445.07,6.78,6.27%,992095
16,"AAWW",920.64,25.23,24.65,2.00%,13.24%,94.30%,7.13%,11.99%,10.69,276.39,37.54,2.88%,256981
17,"AAXJ",,,,,,,,,2.16,473.13,62.67,0.79%,480502
18,"AB",2430.06,96.24,90.81,0.40%,-0.76%,28.60%,-0.88%,2.11%,4.96,386.72,25.64,1.54%,520124
19,"ABAX",926.04,22.25,20.91,6.20%,13.12%,97.20%,8.45%,15.60%,24.05,135.59,42.14,1.25%,272016
20,"ABB",54089.04,2310.51,2291.55,,,6.00%,6.68%,0.25%,2.81,2076.88,23.61,0.85%,1667371
21,"ABBV",86786.02,1590.07,1588.25,0.10%,21.10%,70.40%,0.32%,0.88%,2.45,5728.70,55.30,1.32%,4840069
22,"ABC",16635.38,225.84,213.91,0.20%,-6.62%,85.60%,-2.99%,3.04%,3.28,1981.68,72.79,-1.18%,2667839
23,"ABCB",528.86,25.16,22.57,2.80%,9.82%,66.30%,4.81%,3.21%,7.83,92.41,21.67,3.09%,39773
24,"ABCD",98.71,44.87,13.13,0.10%,-2.77%,11.40%,-4.25%,0.14%,0.61,31.18,2.17,-1.36%,8760
25,"ABCO",1832.66,36.14,35.86,0.80%,62.32%,96.80%,4.45%,9.97%,13.93,256.71,51.17,0.91%,185484
26,"ABG",2018.96,30.66,30.13,1.50%,-18.01%,99.50%,0.77%,4.55%,4.56,300.91,65.78,-0.11%,215065
27,"ABIO",30.48,21.02,17.44,2.60%,21.26%,12.90%,-23.63%,22.40%,6.10,640.71,1.43,-1.38%,150473
28,"ABM",1480.85,55.86,50.48,1.80%,7.83%,87.00%,4.29%,2.73%,6.70,205.18,26.99,1.81%,343595
29,"ABMD",914.80,39.93,39.51,1.90%,-9.00%,99.70%,11.32%,20.23%,17.18,465.21,23.33,1.83%,173981
30,"ABR",362.51,50.14,38.51,0.40%,-12.25%,47.80%,2.72%,0.37%,1.17,121.23,7.25,0.28%,49669
31,"ABT",59702.12,1501.94,1498.96,0.20%,6.26%,69.50%,-2.88%,0.73%,1.59,6872.09,40.15,1.01%,3812872
32,"ABTL",118.13,8.99,8.87,8.62%,0.43%,61.80%,17.79%,1.25%,0.41,271.69,13.55,3.12%,167005
33,"ABX",18684.99,1173.68,1161.30,,,73.90%,2.67%,0.91%,1.01,10405.43,16.09,1.07%,6936328
34,"ACAD",2098.38,98.98,98.74,0.10%,21.15%,92.40%,9.36%,16.06%,7.53,2104.88,21.70,2.36%,1258366
35,"ACAS",3936.33,267.96,263.32,1.60%,-5.76%,67.50%,1.37%,2.24%,2.04,2892.59,14.88,1.29%,2476866
36,"ACAT",448.92,12.90,12.46,1.80%,6.91%,97.20%,3.47%,8.82%,4.82,228.14,35.23,1.24%,227631
37,"ACC",4093.59,104.91,104.30,0.60%,19.79%,99.00%,1.80%,1.75%,3.32,550.75,39.61,1.51%,425964
38,"ACCO",674.33,114.10,112.84,0.90%,37.12%,,-0.77%,14.13%,27.48,580.28,6.06,2.54%,629503
39,"ACCU",,,,,,,,,,20.37,27.40,0.00%,0
40,"ACE",35174.83,337.70,335.47,0.70%,15.26%,93.10%,-1.50%,1.46%,3.98,1233.19,104.51,0.34%,1079143
41,"ACET",492.72,28.73,27.21,2.00%,8.50%,71.00%,9.37%,4.79%,3.07,424.33,17.23,0.47%,245006
42,"ACFC",65.14,15.51,10.62,1.10%,,47.60%,0.90%,0.13%,0.71,19.97,4.11,-2.14%,63422
43,"ACFN",37.76,22.21,20.48,6.60%,2.02%,35.20%,-13.93%,10.26%,7.69,273.42,1.69,-0.59%,241665
44,"ACG",1795.18,242.92,242.82,,,32.00%,14.28%,0.01%,0.03,815.05,7.43,0.54%,1029853
45,"ACGL",7724.16,134.10,129.14,1.80%,3.78%,91.60%,-0.78%,1.03%,2.74,483.78,58.09,0.85%,567969
46,"ACH",6119.20,672.44,156.18,,,1.50%,-1.17%,1.40%,24.24,89.93,9.07,-0.33%,29865
47,"ACHC",2396.34,50.77,47.12,2.10%,-10.64%,72.50%,2.28%,10.20%,11.31,424.93,46.93,-0.57%,438465
48,"ACHN",262.30,96.79,96.51,13.04%,-6.63%,97.10%,5.33%,20.62%,13.73,1449.63,2.84,4.80%,757975
49,"ACI",700.52,212.28,211.11,0.54%,-1.55%,74.30%,17.06%,15.27%,4.11,7837.35,3.41,3.33%,5511706
50,"ACIM",,,,,,,,,,0.90,65.36,0.43%,7
51,"ACIW",2026.44,37.92,37.32,1.50%,26.18%,98.90%,-3.73%,4.85%,7.57,239.43,54.28,1.57%,144654
52,"ACLS",202.42,111.22,109.39,1.20%,2.61%,56.30%,6.58%,2.26%,3.96,625.50,1.84,1.10%,274162
53,"ACM",3191.88,99.25,89.21,1.00%,-20.82%,75.10%,3.73%,2.00%,2.88,619.48,32.50,1.06%,627578
54,"ACMP",12013.05,189.54,175.49,21.30%,-10.74%,72.30%,3.95%,0.77%,3.10,435.78,62.90,-0.76%,300974
55,"ACN",56151.83,672.88,637.69,0.30%,1.10%,82.70%,0.32%,2.48%,5.37,2942.12,83.58,0.16%,2309489
