"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",0.92,,0.01,26.00%,11377
2,"ARIA","Ariad Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",1392.99,,8.99,19.55%,133771768
3,"BDSI","BioDelivery Sciences International, Inc.","Healthcare","Biotechnology","USA",237.98,,9.41,50.56%,14968280
4,"BEST","Shiner International, Inc.","Consumer Goods","Packaging & Containers","China",8.81,,0.50,56.25%,181515
5,"BOIL","ProShares Ultra DJ-UBS Natural Gas","Financial","Exchange Traded Fund","USA",,,54.10,15.80%,673735
6,"BXDB","Barclays Short B Lvgd Inv S&P 500 TR ETN","Financial","Exchange Traded Fund","USA",,,20.88,16.71%,3303
7,"CRMB","Crumbs Bake Shop, Inc","Consumer Goods","Food - Major Diversified","USA",6.86,,0.75,26.93%,533464
8,"EPV","ProShares UltraShort MSCI Europe","Financial","Exchange Traded Fund","USA",,,63.15,323.83%,93267
9,"EWV","ProShares UltraShort MSCI Japan","Financial","Exchange Traded Fund","USA",,,67.55,310.14%,8798
10,"FXP","ProShares UltraShort FTSE China 25","Financial","Exchange Traded Fund","USA",,,75.23,317.48%,349454
11,"GNBT","Generex Biotechnology Corp.","Healthcare","Drug Delivery","Canada",11.92,,0.05,16.59%,24429620
12,"LIVE","LiveDeal, Inc.","Technology","Internet Information Providers","USA",58.45,,21.35,25.59%,2615321
13,"MGH","Minco Gold Corporation","Basic Materials","Gold","Canada",15.10,,0.35,15.07%,523197
14,"MZZ","ProShares UltraShort MidCap400","Financial","Exchange Traded Fund","USA",,,55.37,319.15%,28638
15,"QID","ProShares UltraShort QQQ","Financial","Exchange Traded Fund","USA",,,61.37,315.50%,3436565
16,"SBB","ProShares Short SmallCap600","Financial","Exchange Traded Fund","USA",,,59.18,309.83%,2109
17,"SDD","ProShares UltraShort SmallCap600","Financial","Exchange Traded Fund","USA",,,50.40,316.56%,9483
18,"SIJ","ProShares UltraShort Industrials","Financial","Exchange Traded Fund","USA",,,55.20,310.41%,12584
19,"SKK","ProShares UltraShort Russell2000 Growth","Financial","Exchange Traded Fund","USA",,,42.45,317.86%,2104
20,"SMDD","ProShares UltraPro Short MidCap400","Financial","Exchange Traded Fund","USA",,,57.99,328.60%,28326
21,"SPXU","ProShares UltraPro Short S&P500","Financial","Exchange Traded Fund","USA",,,65.99,326.29%,5704549
22,"SQQQ","ProShares UltraPro Short QQQ","Financial","Exchange Traded Fund","USA",,,59.19,322.18%,2498178
23,"SSY","SunLink Health Systems Inc.","Healthcare","Hospitals","USA",9.54,,1.31,29.66%,818418
24,"TVIX","VelocityShares Daily 2x VIX ST ETN","Financial","Exchange Traded Fund","USA",,,8.03,17.06%,14188528
25,"UGAZ","VelocityShares 3x Long Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,33.78,23.56%,4833419
26,"UPI","Uroplasty Inc.","Healthcare","Medical Appliances & Equipment","USA",73.77,,4.49,28.29%,2077200
27,"UVXY","ProShares Ultra VIX Short-Term Fut ETF","Financial","Exchange Traded Fund","USA",,,73.09,372.19%,7099576
