"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18348.10,333.42,331.95,0.30%,16.00%,86.60%,1.54%,0.96%,1.30,2440.52,54.97,-0.11%,2742131
2,"AA",15767.17,1172.28,1170.74,0.20%,47.31%,66.20%,5.94%,6.41%,3.29,22796.15,13.51,0.45%,11943873
3,"AADR",,,,,,,,,,2.44,37.83,0.61%,984
4,"AAIT",,,,,,,,,0.00,2.95,32.87,-1.70%,482
5,"AAL",27749.31,720.20,715.45,0.80%,372.03%,58.30%,65.17%,2.09%,1.48,10079.72,38.57,0.10%,7163650
6,"AAMC",1883.84,2.24,1.58,3.10%,-14.73%,74.30%,13.43%,8.74%,5.68,24.28,860.80,2.35%,7914
7,"AAME",70.10,20.80,4.45,8.70%,,5.10%,2.81%,0.05%,0.24,10.28,3.48,3.26%,4472
8,"AAN",2338.09,72.23,70.32,0.70%,25.58%,0.80%,,9.46%,6.15,1081.60,32.11,-0.80%,876236
9,"AAOI",268.26,14.78,13.70,1.10%,18.17%,49.50%,82.81%,4.43%,2.32,261.86,19.28,6.23%,235663
10,"AAON",1108.85,36.62,28.14,20.90%,-2.68%,58.00%,-1.17%,3.53%,7.59,130.87,30.48,0.64%,42672
11,"AAP",8874.61,72.94,72.50,0.60%,-20.09%,96.60%,1.46%,3.06%,2.71,818.99,122.80,0.93%,784197
12,"AAPL",514683.17,861.38,860.63,0.04%,6.16%,62.00%,-2.90%,2.16%,1.93,9644.47,604.59,1.18%,11251818
13,"AAT",1439.46,41.93,35.88,1.10%,-7.61%,86.10%,2.69%,2.31%,4.86,170.88,34.26,-0.20%,83851
14,"AAU",85.60,65.85,52.86,5.36%,,5.90%,137.60%,0.79%,3.23,128.82,1.31,0.77%,36014
15,"AAV",976.72,169.57,167.50,0.25%,,58.00%,3.99%,0.22%,0.91,398.65,5.76,0.00%,247900
16,"AAWW",927.45,25.23,24.66,1.40%,17.26%,94.30%,6.74%,12.17%,9.07,330.85,36.70,-0.16%,185002
17,"AAXJ",,,,,,,,,2.19,506.04,61.72,-0.08%,425012
18,"AB",2297.25,96.24,91.05,0.20%,-0.76%,28.80%,-0.31%,2.35%,5.12,417.23,23.84,-0.13%,312562
19,"ABAX",969.43,22.25,20.90,6.20%,12.02%,97.20%,8.18%,15.56%,22.34,145.57,43.59,0.05%,76990
