"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19231.10,331.00,330.88,0.30%,4.97%,84.70%,0.01%,0.63%,0.90,2295.63,57.65,-0.77%,2048769
2,"AA",12683.16,1070.31,1069.06,0.20%,104.72%,61.80%,1.52%,11.06%,4.26,27771.66,11.99,1.18%,43957880
3,"AADR",,,,,,,,,,5.09,35.67,-0.86%,503
4,"AAIT",,,,,,,,,0.71,2.46,30.41,-1.04%,3811
5,"AAL",10738.56,336.00,751.64,0.70%,,3.30%,,10.03%,5.58,13517.80,32.98,3.19%,22654716
6,"AAMC",2441.92,2.35,1.70,2.50%,3.53%,60.50%,4.10%,3.65%,4.72,13.10,990.00,-4.81%,14113
7,"AAME",85.20,21.30,5.14,75.13%,,4.80%,1.19%,0.21%,1.04,10.52,3.97,-0.75%,7700
8,"AAN",2044.83,76.10,67.09,0.50%,-4.04%,0.80%,,9.59%,7.79,826.71,26.83,-0.15%,1288810
9,"AAOI",174.44,12.60,11.44,0.90%,,19.70%,10.80%,1.17%,1.81,73.74,13.61,-1.66%,22519
10,"AAON",1194.12,36.74,28.06,0.30%,-12.68%,58.50%,0.34%,3.76%,9.15,115.28,30.87,-5.02%,110954
11,"AAP",8456.84,72.75,72.23,0.80%,1.39%,95.50%,-0.73%,2.56%,2.37,781.71,113.90,-2.02%,634775
12,"AAPL",457957.04,904.16,884.91,0.04%,5.85%,61.80%,0.02%,1.60%,1.19,11897.79,500.75,-1.14%,17875568
13,"AAT",1271.76,39.82,34.45,1.00%,-22.11%,86.10%,0.20%,1.62%,3.72,150.05,31.37,-1.78%,130878
14,"AAU",83.47,60.05,52.92,5.36%,,5.90%,174.02%,0.84%,3.28,134.84,1.37,-1.44%,200543
15,"AAV",705.52,168.38,167.07,0.25%,,58.00%,4.02%,0.14%,1.61,145.40,4.11,-1.91%,116276
16,"AAWW",910.49,25.12,24.52,12.22%,-2.89%,94.30%,1.64%,4.04%,2.35,420.74,35.46,-2.15%,358446
17,"AAXJ",,,,,,,,,0.51,652.39,55.55,-1.03%,1023150
18,"AB",2040.75,92.26,86.69,0.10%,-0.80%,33.30%,6.24%,2.72%,6.34,371.92,21.84,-1.27%,213595
19,"ABAX",916.11,22.31,21.08,1.80%,-5.19%,98.60%,1.35%,9.71%,13.76,148.81,39.81,-3.07%,201405
20,"ABB",58412.71,2297.00,2295.97,,,3.60%,0.02%,0.20%,3.34,1353.57,25.15,-1.10%,1799048
21,"ABBV",75827.10,1590.00,1589.52,0.06%,1.49%,68.40%,0.15%,0.79%,2.05,6143.26,47.61,-0.17%,7472596
22,"ABC",15594.36,230.28,228.03,0.20%,25.99%,88.60%,-0.40%,2.36%,3.38,1590.60,67.26,-0.68%,1872218
23,"ABCB",489.55,24.02,21.80,1.00%,4.80%,64.20%,-7.02%,1.84%,5.12,78.44,19.92,-2.26%,118690
24,"ABCD",92.75,47.56,11.39,71.14%,-2.66%,18.70%,-9.46%,0.08%,0.28,31.59,1.88,-3.59%,20219
25,"ABCO",2291.49,35.88,35.87,0.40%,-13.29%,96.80%,-0.25%,6.58%,11.41,206.99,63.44,-0.66%,248576
26,"ABFS",851.38,25.74,24.30,3.30%,12.00%,97.50%,1.14%,9.22%,4.99,448.74,32.22,-2.60%,467863
27,"ABG",1438.60,30.70,30.28,0.40%,-62.77%,98.30%,-0.23%,3.89%,4.55,258.60,46.12,-1.58%,608891
28,"ABIO",21.67,10.83,12.88,15.40%,19.74%,15.20%,-2.18%,16.67%,1.43,1497.42,1.97,-1.50%,224927
29,"ABM",1499.36,55.33,50.21,1.80%,10.79%,83.20%,1.53%,1.48%,3.50,212.50,26.77,-1.22%,142517
30,"ABMC",2.72,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.32,18.17,0.13,0.00%,20022
31,"ABMD",1042.75,39.26,39.02,2.90%,2.40%,98.90%,0.10%,10.44%,9.88,412.18,26.21,-1.32%,320772
32,"ABR",298.14,43.40,38.32,0.50%,-12.15%,59.00%,-0.14%,0.27%,0.88,116.24,6.83,-0.58%,39338
