"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.39,,0.13,18.18%,1802
2,"AKS","AK Steel Holding Corporation","Basic Materials","Steel & Iron","USA",858.89,,7.29,15.35%,24806870
3,"ALIM","Alimera Sciences, Inc.","Healthcare","Drug Manufacturers - Major","USA",80.56,,4.15,62.75%,4186958
4,"AMTY","Amerityre Corp.","Consumer Goods","Rubber & Plastics","USA",1.86,,0.10,66.67%,150900
5,"ASTC","Astrotech Corp.","Industrial Goods","Aerospace/Defense Products & Services","USA",50.04,19.77,3.10,20.62%,2312427
6,"CLWT","Euro Tech Holdings Co. Ltd.","Industrial Goods","Pollution & Treatment Controls","Hong Kong",10.03,,5.80,19.59%,115592
7,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",3.41,,0.11,29.41%,141609
8,"IFON","Infosonics Corp.","Technology","Communication Equipment","USA",10.64,,1.14,51.99%,957562
9,"IVAN","Ivanhoe Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",50.52,,0.52,18.73%,2677633
10,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",0.74,,0.06,20.00%,23945
11,"NIHD","NII Holdings Inc.","Technology","Wireless Communications","USA",350.05,,2.49,22.66%,12457201
12,"OXBT","Oxygen Biotherapeutics, Inc.","Healthcare","Biotechnology","USA",8.96,,5.05,18.54%,6121429
13,"PSDV","pSivida Corp.","Healthcare","Drug Delivery","USA",76.98,,4.01,35.02%,3636615
14,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",4.67,,0.27,35.00%,99320
15,"TXIC","Tongxin International, Ltd.","Consumer Goods","Auto Parts","USA",4.98,,0.46,24.32%,113553
16,"USU","USEC Inc.","Basic Materials","Industrial Metals & Minerals","USA",17.15,,4.04,15.43%,3036507
