"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19279.09,333.26,332.63,0.30%,2.78%,85.60%,0.08%,0.71%,1.38,1710.48,57.38,-0.81%,1189401
2,"AA",19515.15,1176.32,1174.79,0.20%,1.60%,68.70%,1.47%,5.16%,4.09,14826.65,16.71,0.72%,7570575
3,"AADR",,,,,,,,,,6.27,38.75,0.39%,13492
4,"AAIT",,,,,,,,,0.35,3.85,35.28,2.41%,507
5,"AAL",28152.62,720.20,715.84,0.70%,12.05%,70.00%,20.18%,2.11%,1.22,12405.71,38.99,-0.26%,6438773
6,"AAMC",1570.24,2.24,1.56,3.60%,11.01%,72.30%,-2.59%,13.08%,10.28,19.83,705.00,0.57%,7656
7,"AAME",85.28,20.70,4.63,75.13%,-0.03%,4.90%,1.10%,0.12%,0.52,11.17,4.01,-2.67%,6571
8,"AAN",1843.91,72.31,71.91,0.70%,8.81%,0.80%,-85.37%,7.40%,7.35,723.55,25.14,-1.41%,1019596
9,"AAOI",289.78,14.80,13.72,1.10%,-1.81%,63.80%,28.90%,8.68%,5.12,232.44,21.20,8.27%,668749
10,"AAON",1027.04,55.01,42.18,21.00%,-1.50%,57.40%,-0.79%,3.24%,8.25,165.57,18.75,0.43%,49823
11,"AAP",9929.66,72.98,72.52,0.60%,2.82%,97.20%,1.81%,2.39%,2.38,727.42,137.44,1.01%,555359
12,"AAPL",604116.20,5987.87,5983.79,0.04%,1.74%,62.50%,0.53%,1.73%,1.97,52532.17,102.13,1.23%,46636284
13,"AAT",1486.59,42.62,36.51,1.10%,28.16%,86.10%,2.29%,2.40%,5.33,164.11,34.81,-0.20%,154152
14,"AAU",98.00,68.53,57.19,5.36%,,5.90%,125.47%,0.33%,1.22,156.18,1.42,-0.70%,29413
15,"AAV",1058.48,169.90,168.09,0.25%,,58.00%,3.98%,0.11%,0.43,416.30,6.13,-1.61%,447773
16,"AAWW",845.96,25.26,24.68,2.20%,3.16%,94.30%,-1.12%,9.12%,9.97,225.76,33.71,0.66%,177650
17,"AAXJ",,,,,,,,,2.61,480.60,66.18,0.09%,439397
18,"AB",2654.53,96.81,91.23,0.20%,19.06%,28.40%,0.09%,1.03%,3.10,304.01,27.25,-0.62%,157939
19,"ABAX",1066.32,22.52,21.22,5.90%,9.57%,97.20%,-0.65%,13.43%,16.18,176.12,47.16,-0.40%,73877
20,"ABB",53077.01,2310.71,2291.83,,,3.80%,-3.92%,0.19%,2.67,1603.09,22.88,-0.39%,815671
21,"ABBV",88775.19,1592.38,1574.58,0.10%,2.25%,80.80%,15.95%,4.04%,6.36,10005.95,55.70,-0.09%,11001578
22,"ABC",17214.43,224.38,212.44,0.20%,-50.67%,86.20%,0.07%,3.28%,4.70,1483.95,76.37,-0.46%,765474
23,"ABCB",637.21,26.74,24.08,2.00%,2.89%,63.10%,1.23%,3.22%,10.59,73.30,23.47,-1.51%,100278
24,"ABCD",74.15,44.94,13.20,0.10%,-2.77%,11.00%,-2.70%,0.04%,0.21,25.14,1.65,0.00%,15623
25,"ABCO",1819.36,36.30,36.00,0.80%,79.93%,96.80%,-1.78%,9.28%,13.70,243.98,50.09,-0.06%,206258
26,"ABG",2116.22,30.34,29.83,0.90%,-24.37%,99.50%,-0.96%,4.91%,6.34,230.73,69.81,0.09%,140461
27,"ABIO",30.09,21.04,17.46,2.60%,29.62%,13.30%,7.37%,16.79%,15.47,189.53,1.43,0.00%,66197
28,"ABM",1484.00,56.00,50.64,1.80%,2.44%,85.20%,-1.81%,2.34%,5.86,201.82,26.39,-0.42%,98601
29,"ABMD",1043.46,40.46,39.79,3.20%,6.32%,99.70%,11.66%,20.10%,29.65,269.69,26.03,0.93%,247981
30,"ABR",351.27,50.47,38.62,3.30%,14.27%,58.70%,1.53%,0.24%,0.74,122.14,6.98,0.29%,56370
31,"ABT",64358.36,1503.70,1500.55,0.20%,-5.47%,69.20%,-0.02%,0.82%,2.49,4955.83,42.60,-0.47%,2778084
32,"ABTL",75.85,9.03,8.90,8.62%,0.43%,63.60%,2.87%,3.43%,2.25,135.59,8.28,-1.43%,92385
33,"ABX",21269.83,1165.47,1161.33,,,72.10%,-2.21%,1.24%,1.59,9049.96,18.12,-0.71%,3553186
34,"ABY",3088.00,80.00,79.99,,,33.00%,,0.71%,0.77,740.27,38.70,0.26%,150483
35,"ACAD",2367.67,99.44,99.18,0.10%,21.03%,95.70%,3.82%,16.35%,16.08,1008.21,23.58,-0.97%,680892
36,"ACAS",4176.73,268.60,263.28,1.80%,13.13%,67.90%,0.60%,0.88%,0.82,2828.14,15.49,-0.39%,1214621
37,"ACAT",486.44,12.92,12.76,2.10%,18.32%,92.30%,-5.03%,7.44%,4.25,223.15,37.25,-1.06%,132149
38,"ACC",4120.60,104.93,104.34,0.60%,-6.11%,99.00%,-2.95%,1.34%,2.46,568.25,39.43,0.41%,284781
39,"ACCO",878.82,114.43,113.13,0.90%,50.16%,,0.49%,14.00%,21.29,743.75,7.66,-0.26%,536838
40,"ACCU",,,,,,,,,,4.78,27.59,0.00%,0
41,"ACE",35456.63,335.70,333.49,0.70%,12.71%,92.90%,-0.35%,2.01%,5.74,1170.28,105.90,0.27%,635664
42,"ACET",556.21,28.73,27.15,2.30%,14.76%,76.60%,7.65%,3.98%,5.49,196.94,19.19,-0.88%,106022
43,"ACFC",64.48,15.50,15.51,34.25%,,51.70%,0.16%,0.08%,0.66,18.43,4.14,-0.48%,3776
44,"ACFN",43.51,22.20,20.19,7.20%,25.33%,21.50%,-39.02%,5.83%,2.68,439.00,1.94,-1.02%,68469
45,"ACG",1836.40,242.91,242.88,,,34.50%,7.64%,0.11%,0.49,524.67,7.56,0.00%,574703
46,"ACGL",7501.31,135.11,130.14,1.80%,3.93%,89.20%,-1.33%,0.94%,3.14,389.30,55.67,0.27%,338355
47,"ACH",7858.70,701.67,156.18,,,1.40%,-0.67%,1.23%,14.95,128.22,11.06,-1.25%,96538
48,"ACHC",3068.77,59.82,56.16,1.90%,-3.48%,72.50%,28.68%,8.31%,10.07,463.84,51.98,1.33%,336352
49,"ACHN",1149.03,97.79,97.54,13.04%,-18.15%,91.00%,5.50%,16.07%,1.99,7858.16,11.45,-2.55%,13401755
50,"ACI",675.08,212.29,211.10,0.54%,-0.69%,67.40%,-9.51%,16.86%,6.76,5264.54,3.18,0.00%,2171427
51,"ACIM",,,,,,,,,,11.94,66.11,1.18%,706
52,"ACIW",2230.26,114.08,112.48,1.70%,29.17%,98.90%,-1.50%,5.04%,9.05,627.18,19.39,-0.82%,411782
53,"ACLS",213.16,111.60,109.70,0.80%,7.85%,57.70%,2.94%,2.52%,7.62,363.15,2.01,5.24%,488984
54,"ACM",3793.17,99.48,89.45,0.50%,-45.54%,77.70%,3.69%,8.31%,5.09,1461.46,37.69,-1.15%,942042
55,"ACMP",12021.68,190.79,89.09,46.80%,80.29%,71.80%,0.23%,1.95%,2.73,634.72,63.72,1.13%,438031
56,"ACN",54775.18,671.10,640.20,0.30%,-3.87%,83.40%,0.30%,2.66%,7.06,2409.24,80.98,-0.78%,1717970
57,"ACNB",115.09,6.01,5.87,2.00%,4.34%,8.80%,3.93%,0.04%,0.89,2.93,19.12,-0.16%,2039
58,"ACOR",1366.48,41.75,40.91,2.00%,14.86%,86.70%,4.84%,12.02%,8.84,556.22,33.01,0.86%,389752
59,"ACPW",51.70,23.08,21.32,0.40%,10.80%,47.90%,2.61%,0.61%,3.13,41.41,2.23,-0.45%,31556
60,"ACRE",357.79,28.60,25.98,0.50%,26.55%,62.70%,-1.27%,2.63%,4.19,162.86,12.53,0.16%,95180
61,"ACRX",303.16,43.37,42.66,0.70%,-92.22%,84.40%,-10.27%,20.77%,7.87,1125.84,7.25,3.72%,1066767
62,"ACST",99.88,106.26,50.43,,,,,0.23%,0.36,325.47,0.95,1.06%,280876
63,"ACT",60177.29,264.26,263.02,0.40%,33.80%,67.50%,9.42%,0.83%,0.92,2372.36,226.31,-0.62%,1082747
64,"ACTG",871.74,50.10,48.71,1.40%,32.99%,82.20%,-2.53%,20.42%,21.94,453.34,17.54,0.80%,239304
65,"ACTS",164.40,68.50,65.07,5.61%,,9.20%,57.47%,0.03%,0.21,82.72,2.40,0.00%,50527
66,"ACU",53.30,3.23,2.79,13.20%,-0.23%,38.50%,3.50%,0.18%,0.99,5.18,16.61,0.67%,8152
67,"ACUR",44.89,48.79,47.81,1.20%,-41.66%,57.10%,-1.21%,0.25%,1.08,108.80,0.94,2.00%,93114
68,"ACW",224.71,47.71,47.26,6.10%,-10.05%,82.70%,-6.09%,3.44%,6.70,242.84,4.75,0.85%,117715
69,"ACWI",,,,,,,,,0.47,944.43,60.99,0.16%,737229
70,"ACWX",,,,,,,,,1.30,282.94,48.00,0.23%,426156
71,"ACXM",1431.90,77.15,76.24,1.70%,72.22%,95.70%,1.96%,4.13%,4.76,662.36,18.66,0.54%,410067
72,"ACY",19.22,1.61,1.18,2.30%,-27.43%,25.00%,-1.47%,0.18%,0.61,3.48,11.83,-0.92%,768
73,"ADAT",27.28,38.42,36.90,0.80%,51.14%,29.50%,-2.70%,0.75%,2.71,101.66,0.70,-1.41%,31729
74,"ADBE",35577.59,497.38,495.45,0.10%,-74.35%,92.40%,1.82%,0.85%,1.59,2645.01,71.55,0.03%,1699276
75,"ADC",443.71,14.96,14.12,0.20%,-6.27%,68.60%,-0.34%,1.88%,6.71,39.49,29.60,-0.20%,33031
76,"ADEP",117.58,13.05,12.84,0.30%,-91.15%,52.20%,-8.39%,5.55%,2.90,245.95,8.75,-2.89%,541068
77,"ADES",447.55,21.80,20.39,0.70%,-1.29%,64.30%,10.32%,3.62%,5.03,146.96,20.45,-0.39%,83816
78,"ADGE",65.90,52.72,24.31,41.42%,1.06%,5.10%,-0.37%,2.34%,6.35,89.55,1.23,-1.60%,37454
79,"ADHD",281.12,13.64,7.32,,,31.30%,3.92%,8.27%,4.74,127.70,19.72,-4.32%,205441
80,"ADI",16401.25,314.14,311.25,0.30%,-12.37%,86.10%,-0.06%,1.74%,3.08,1754.30,51.03,-2.27%,4732650
81,"ADK",89.59,18.10,15.90,0.50%,-5.24%,29.90%,26.86%,0.98%,1.36,113.86,4.96,0.20%,59210
82,"ADM",31759.58,645.52,631.85,0.10%,-9.53%,76.10%,0.23%,1.11%,2.48,2826.83,49.58,0.77%,1614878
83,"ADMP",40.70,10.49,8.09,1.90%,-13.46%,19.00%,-20.06%,4.43%,3.33,107.55,3.90,0.52%,56957
84,"ADMS",305.03,16.76,14.44,13.80%,,46.00%,,1.09%,2.68,59.04,18.19,-0.05%,23531
85,"ADNC",196.90,22.71,22.32,13.10%,-25.23%,91.20%,2.66%,2.96%,3.69,178.98,8.55,-1.38%,179152
86,"ADP",40309.88,480.91,480.18,0.20%,2.56%,76.50%,-0.22%,1.11%,4.11,1300.45,83.67,-0.18%,855501
87,"ADPT",570.06,20.55,9.80,0.10%,-93.86%,18.90%,91.33%,1.64%,0.63,256.68,28.19,1.62%,68749
88,"ADRA",,,,,,,,,0.48,7.78,30.85,-0.06%,9133
89,"ADRD",,,,,,,,,6.58,3.59,25.20,0.20%,582
90,"ADRE",,,,,,,,,0.12,14.93,43.45,0.81%,13111
91,"ADRU",,,,,,,,,2.70,5.84,25.23,0.20%,208
92,"ADS",14790.42,55.53,54.13,2.90%,-0.06%,,0.14%,7.42%,7.77,516.66,265.58,-0.29%,327702
93,"ADSK",12359.67,227.87,227.13,0.40%,7.93%,92.70%,1.13%,1.46%,1.63,2036.01,53.78,-0.85%,1158325
94,"ADT",6455.77,174.01,173.52,0.30%,9.89%,93.00%,-3.71%,20.30%,16.86,2089.56,36.92,-0.49%,1500649
95,"ADTN",1251.22,54.71,52.35,12.42%,0.06%,98.60%,-3.16%,5.63%,5.91,498.26,23.04,0.74%,249592
96,"ADUS",243.32,10.98,10.03,37.80%,1.29%,85.20%,-1.75%,1.84%,4.14,44.61,21.77,-1.76%,29810
97,"ADVS",1640.12,51.56,48.62,0.90%,49.67%,90.30%,-0.02%,3.47%,5.66,298.57,32.55,2.33%,356810
98,"ADX",1323.24,93.78,84.61,0.30%,3.30%,19.00%,-2.84%,0.99%,6.40,130.88,14.16,0.35%,103556
99,"ADXS",71.84,19.26,17.68,4.00%,6.35%,10.80%,15.17%,2.14%,1.63,232.11,3.74,0.27%,294464
100,"AE",293.54,4.22,2.13,50.16%,0.12%,39.20%,1.53%,2.10%,5.01,8.92,68.41,-1.65%,7275
101,"AEC",1058.45,57.65,55.42,1.20%,-1.98%,86.70%,1.26%,3.18%,5.79,304.08,18.32,-0.22%,220029
102,"AEE",9452.86,242.63,242.20,0.20%,3.85%,66.80%,3.87%,2.83%,4.61,1488.26,39.24,0.72%,1240481
103,"AEG",16954.69,2143.45,1827.14,,,7.50%,4.66%,0.03%,0.71,879.02,8.00,1.14%,860016
104,"AEGN",937.74,37.36,36.57,1.90%,13.24%,99.90%,-3.73%,7.02%,8.81,291.40,24.73,-1.47%,231104
105,"AEGR",915.16,29.55,28.53,0.30%,20.46%,,2.31%,26.07%,7.20,1033.39,32.54,5.07%,1985396
106,"AEHR",28.68,11.03,8.33,9.50%,21.58%,14.90%,4.18%,0.21%,0.75,23.86,2.62,0.77%,3969
107,"AEIS",780.63,39.93,34.66,0.60%,10.62%,92.10%,-3.21%,6.22%,4.81,448.22,19.20,-1.79%,382359
108,"AEL",1813.90,74.80,71.74,3.50%,1.95%,,-3.52%,9.32%,19.23,347.51,24.44,0.78%,288606
109,"AEM",7828.93,209.61,209.26,,,78.10%,5.24%,2.30%,2.68,1796.37,37.16,-0.51%,1036270
110,"AEO",2717.85,194.41,174.83,0.40%,32.33%,92.10%,11.88%,18.73%,6.57,4983.21,14.19,1.50%,7071095
111,"AEP",25537.89,488.67,488.34,0.07%,-24.67%,67.50%,2.06%,1.69%,3.19,2581.33,53.15,1.70%,2244193
112,"AEPI",209.04,5.08,3.87,10.90%,-49.60%,72.10%,5.59%,5.61%,7.39,29.37,41.35,0.49%,29591
113,"AER",10274.84,212.29,181.30,0.50%,46.52%,38.50%,2.72%,1.01%,2.43,755.76,48.37,-0.06%,518084
114,"AERI",417.84,23.89,23.24,,,92.40%,3.59%,3.34%,2.26,342.35,17.19,-1.72%,227133
115,"AES",10870.75,723.27,721.88,0.10%,-0.28%,95.10%,0.23%,1.31%,1.98,4766.19,15.04,0.07%,2336125
116,"AET",28403.46,354.60,353.13,0.10%,18.36%,90.10%,-1.18%,1.08%,1.74,2187.69,81.11,1.26%,2282519
117,"AETI",55.05,8.18,4.91,6.20%,20.42%,31.10%,7.43%,0.93%,3.60,12.73,6.75,0.30%,3100
118,"AEY",23.79,10.04,4.83,26.30%,1.77%,8.40%,2.06%,0.10%,0.14,35.17,2.39,0.84%,25547
