"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",13894.03,20.32,41.45,-0.50%,2504143
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19391.59,,16.88,2.61%,15820013
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",515.92,832.00,25.00,0.16%,182783
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.54,-4.70%,2342
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,33.93,0.64%,2760
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",31157.77,,43.43,-0.02%,7667912
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1275.50,101.64,526.00,-9.69%,23210
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",80.32,15.52,3.89,0.26%,3623
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1963.21,25.32,27.60,1.88%,867787
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",173.87,97.83,12.32,4.94%,996231
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1150.95,28.55,21.47,1.61%,123341
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",10580.64,24.20,146.27,0.89%,580501
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",643372.93,17.06,111.25,1.41%,46196160
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1660.48,118.06,39.04,0.21%,186191
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",77.65,,1.13,0.89%,88387
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",795.58,,4.74,1.50%,159294
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",737.25,,33.58,1.39%,26707
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1031.93,11.01,41.90,0.70%,207948
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,62.23,-0.16%,311719
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2565.02,13.97,26.60,0.76%,130136
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",62.46,,2.18,-3.11%,30621
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1204.82,71.33,54.20,1.31%,131371
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",51588.99,21.13,22.28,-0.54%,1003509
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",101741.78,27.64,63.76,-0.14%,5321204
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",19729.73,73.28,88.71,0.89%,1255872
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",697.38,23.71,26.48,1.53%,168081
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",83.08,,1.81,-2.16%,15341
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1713.61,98.38,48.11,1.88%,193628
29,"ABCW","Anchor BanCorp Wisconsin Inc.","Financial","Savings & Loans","USA",280.10,1.65,30.74,-0.68%,3503
30,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2199.11,17.71,76.00,2.88%,347434
31,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",22.24,,1.05,-0.94%,56458
32,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1523.09,21.68,27.42,0.37%,258858
33,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1338.82,137.88,33.60,1.54%,654379
34,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",353.36,14.00,7.00,0.00%,88694
35,"ABT","Abbott Laboratories","Healthcare","Drugs - Generic","USA",66631.21,40.60,44.23,-0.05%,3468390
