"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.96,0.08,0.03,-27.50%,589133
2,"CERE","Ceres, Inc.","Basic Materials","Agricultural Chemicals","USA",43.05,,1.47,-15.03%,711510
3,"CHTP","Chelsea Therapeutics International Ltd.","Healthcare","Biotechnology","USA",237.24,,2.50,-29.18%,18897532
4,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",2.02,0.05,0.05,-16.67%,3215
5,"GSE","GSE Holdings Inc.","Basic Materials","Synthetics","USA",41.60,,1.39,-32.52%,711947
6,"MNKD","MannKind Corp.","Healthcare","Biotechnology","USA",2098.41,,5.92,-16.38%,23498584
7,"NRP","Natural Resource Partners LP","Basic Materials","Industrial Metals & Minerals","USA",2233.58,12.11,16.60,-18.39%,4106831
8,"PGRX","Prospect Global Resources, Inc.","Basic Materials","Industrial Metals & Minerals","USA",8.98,,2.78,-15.24%,438419
9,"PSUN","Pacific Sunwear of California Inc.","Services","Apparel Stores","USA",235.19,,2.88,-16.03%,3113715
10,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.86,0.01,0.01,-66.67%,5273
