"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"BABA","ALIBABA GROUP HOLDING LTD","Services","Specialty Retail, Other","China",,,93.89,38.07%,271346400
2,"CNET","ChinaNet Online Holdings, Inc.","Services","Advertising Agencies","China",22.81,,1.96,92.15%,22271280
3,"CNQR","Concur Technologies, Inc.","Technology","Technical & System Software","USA",6148.91,,126.82,17.64%,23503054
4,"COCO","Corinthian Colleges Inc.","Services","Education & Training Services","USA",9.66,,0.16,44.36%,6922174
5,"DLIA","dELiA*s, Inc.","Services","Catalog & Mail Order Houses","USA",17.55,,0.29,20.83%,3608994
6,"ECTE","Echo Therapeutics, Inc.","Healthcare","Drug Manufacturers - Major","USA",12.29,,1.14,17.53%,314923
7,"END","Endeavour International Corporation","Basic Materials","Independent Oil & Gas","USA",22.67,,0.53,17.60%,1908132
8,"IPDN","Professional Diversity Network LLC","Technology","Internet Information Providers","USA",27.72,,5.60,27.27%,10487
9,"ITIC","Investors Title Co.","Financial","Surety & Title Insurance","USA",146.55,12.71,316.57,338.52%,3110
10,"MBLX","Metabolix, Inc.","Basic Materials","Specialty Chemicals","USA",29.84,,1.01,18.82%,612010
11,"MGPI","MGP Ingredients Inc.","Consumer Goods","Processed & Packaged Goods","USA",190.40,56.84,12.46,15.37%,201410
12,"PDEX","Pro-Dex Inc.","Healthcare","Medical Instruments & Supplies","USA",9.26,,2.79,26.82%,5258493
13,"RCPI","Rock Creek Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",43.73,,0.33,37.50%,1513863
14,"TCP","TC PipeLines, LP","Basic Materials","Oil & Gas Pipelines","USA",3680.59,22.62,68.13,15.38%,718750
