"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19495.71,333.26,332.63,0.30%,1.21%,85.90%,1.16%,0.83%,1.39,1973.51,58.32,-0.31%,1174023
2,"AA",17021.65,1172.29,1170.74,0.20%,47.31%,68.10%,9.07%,5.74%,3.46,19389.15,14.35,-1.17%,7226574
3,"AADR",,,,,,,,,,2.61,38.17,0.00%,0
4,"AAIT",,,,,,,,,0.25,2.01,34.72,1.88%,15
5,"AAL",29081.68,720.20,716.08,0.70%,10.14%,58.20%,64.94%,1.68%,1.13,10674.36,41.06,1.68%,13470375
6,"AAMC",2441.38,2.24,1.55,3.00%,8.04%,74.40%,13.48%,9.28%,8.58,16.78,1094.00,0.38%,8331
7,"AAME",79.91,20.81,4.72,8.70%,,5.10%,2.81%,0.07%,0.34,9.76,3.75,-2.34%,4552
8,"AAN",2466.65,72.23,71.84,0.70%,26.84%,0.80%,,6.95%,5.40,925.70,34.47,0.94%,444377
9,"AAOI",323.31,14.79,13.70,1.10%,16.47%,49.10%,78.69%,5.38%,3.00,245.74,22.71,3.89%,172003
10,"AAON",1166.35,36.62,28.06,21.50%,-1.48%,58.00%,-1.29%,3.50%,7.82,125.79,32.15,0.94%,89338
11,"AAP",9104.16,72.95,72.50,0.70%,-19.41%,95.40%,0.25%,2.79%,2.75,734.41,125.01,0.17%,444123
12,"AAPL",550388.27,6029.67,6024.35,0.04%,9.39%,61.90%,-0.79%,0.28%,0.24,70222.92,92.20,1.01%,35048832
13,"AAT",1420.17,41.93,35.84,1.10%,-5.34%,99.90%,2.35%,1.88%,4.36,154.82,33.94,0.21%,116092
14,"AAU",92.10,63.52,52.80,5.36%,,5.90%,150.23%,0.36%,1.89,100.94,1.41,-2.76%,174375
15,"AAV",1174.99,168.82,167.76,0.25%,,58.00%,4.01%,0.33%,1.14,481.71,7.01,0.72%,718730
16,"AAWW",940.83,25.23,24.64,2.30%,12.61%,94.30%,7.13%,10.63%,9.98,262.41,36.95,-0.91%,181334
17,"AAXJ",,,,,,,,,2.74,419.63,62.64,-0.16%,375890
18,"AB",2440.65,96.24,90.81,0.40%,4.91%,28.60%,-0.86%,2.85%,6.46,400.62,25.29,-0.28%,354126
19,"ABAX",970.05,22.46,21.12,6.10%,12.85%,97.20%,8.36%,14.93%,21.76,144.93,43.74,1.27%,117456
20,"ABB",53958.24,2318.79,2314.56,,,4.00%,11.62%,0.27%,3.03,2080.32,23.27,0.00%,1286403
21,"ABBV",86118.19,1590.07,1588.11,0.10%,35.78%,70.00%,0.37%,0.88%,2.42,5785.42,54.00,-0.30%,4408954
22,"ABC",16210.79,225.84,213.91,0.20%,-5.44%,85.60%,-3.01%,2.89%,3.09,2000.72,71.52,-0.36%,1259996
23,"ABCB",541.44,25.16,22.57,2.80%,9.82%,66.20%,4.66%,3.22%,8.54,85.15,21.29,-1.07%,70363
24,"ABCD",92.39,44.85,13.13,0.10%,-2.77%,11.40%,-4.25%,0.09%,0.39,29.54,2.05,-0.49%,16107
25,"ABCO",1827.44,36.60,36.31,0.80%,61.06%,96.80%,4.40%,9.11%,13.39,246.91,49.91,-0.04%,369576
26,"ABG",1909.50,30.66,30.12,1.50%,-13.37%,99.50%,0.75%,4.53%,4.58,297.81,63.14,1.38%,648367
27,"ABIO",30.70,21.03,17.44,2.60%,21.26%,12.90%,-23.62%,20.64%,7.48,481.49,1.45,-0.68%,130221
28,"ABM",1481.76,56.00,50.62,1.80%,7.81%,86.80%,4.26%,2.63%,6.48,205.43,26.29,-0.64%,174745
29,"ABMD",916.39,39.93,39.48,2.90%,2.75%,99.70%,11.32%,20.27%,18.40,435.04,23.27,1.39%,230998
30,"ABR",358.50,50.14,38.30,3.30%,12.66%,47.80%,2.72%,0.30%,1.05,110.00,7.06,-1.26%,124985
31,"ABT",59762.19,1501.94,1498.96,0.20%,6.22%,69.50%,-2.85%,0.72%,1.63,6627.26,39.90,0.28%,5497051
32,"ABTL",116.06,8.99,8.87,8.62%,0.43%,61.80%,17.79%,1.55%,0.56,247.52,13.03,0.93%,90337
33,"ABX",19786.72,1164.61,1161.30,,,73.90%,2.70%,1.12%,1.29,10094.29,16.94,-0.29%,8781502
34,"ACAD",2281.49,98.98,98.74,0.10%,21.15%,92.40%,9.36%,15.77%,8.29,1879.47,23.04,-0.04%,982370
35,"ACAS",3965.81,267.96,263.33,1.50%,-5.43%,67.60%,1.48%,2.47%,2.21,2937.98,14.78,-0.14%,1830810
36,"ACAT",465.69,12.90,12.68,2.10%,23.76%,97.30%,3.54%,8.00%,4.34,233.77,35.97,-0.36%,215230
37,"ACC",4022.25,104.91,104.30,0.60%,18.66%,99.00%,1.81%,1.43%,2.79,534.34,37.98,-0.94%,414494
38,"ACCO",701.72,114.10,112.84,0.90%,39.17%,,-0.78%,14.34%,31.65,511.25,6.04,-1.79%,362247
39,"ACCU",,,,,,,,,,20.23,27.53,0.00%,0
40,"ACE",35087.03,337.70,335.49,0.70%,15.77%,93.20%,-1.47%,1.53%,4.40,1164.76,103.63,-0.26%,906053
41,"ACET",495.59,28.73,27.23,0.90%,-4.79%,71.00%,9.37%,3.87%,2.50,421.00,17.32,0.41%,276551
42,"ACFC",63.59,15.51,10.62,0.90%,,51.60%,9.36%,0.14%,0.69,21.74,4.16,1.46%,6695
43,"ACFN",53.70,22.19,20.16,7.40%,24.87%,35.20%,-14.08%,9.76%,5.08,387.23,2.40,-0.83%,236294
44,"ACG",1804.82,242.91,242.82,,,32.00%,14.31%,0.05%,0.15,796.38,7.46,0.40%,480248
45,"ACGL",7689.29,134.10,129.14,1.80%,3.87%,91.50%,-0.79%,0.99%,2.72,469.34,57.00,-0.59%,271237
46,"ACH",6173.73,666.71,156.18,,,1.40%,-1.97%,1.36%,25.69,82.49,9.22,-0.43%,29667
47,"ACHC",2665.65,58.56,47.12,2.20%,-8.26%,72.50%,1.97%,9.67%,9.62,473.68,45.24,-0.62%,518286
48,"ACHN",626.30,96.80,96.51,13.04%,-3.62%,96.80%,5.35%,20.55%,4.75,4179.08,7.82,20.87%,35036408
49,"ACI",783.31,212.28,211.11,0.54%,-1.55%,74.70%,17.72%,14.77%,4.17,7470.88,3.63,-1.63%,2271675
50,"ACIM",,,,,,,,,,0.93,65.45,-0.05%,3291
51,"ACIW",2148.73,37.93,37.32,1.50%,26.17%,98.90%,-3.68%,5.22%,8.43,230.81,56.27,-0.67%,174441
52,"ACLS",212.39,111.20,109.38,1.20%,3.81%,56.30%,6.58%,2.35%,4.36,589.26,1.94,1.57%,911887
53,"ACM",3247.46,99.25,89.23,1.00%,-23.03%,75.10%,3.81%,1.86%,2.66,623.35,32.15,-1.74%,535976
54,"ACMP",12388.33,189.54,176.24,21.30%,5.31%,72.10%,3.71%,1.01%,4.92,360.08,66.57,1.85%,2174511
55,"ACN",55667.36,672.88,637.65,0.30%,1.41%,82.80%,0.53%,2.67%,5.78,2948.45,82.82,0.11%,1806478
56,"ACNB",116.81,5.99,5.86,1.70%,5.16%,8.50%,12.61%,0.01%,0.26,2.95,19.32,-0.92%,106
57,"ACOR",1462.33,41.65,40.81,2.00%,14.90%,86.70%,3.51%,8.28%,6.85,493.15,35.28,0.48%,230301
58,"ACPW",62.29,23.07,21.31,0.40%,12.15%,47.60%,23.37%,0.74%,2.03,78.22,2.65,-1.85%,37967
59,"ACRE",356.23,28.59,26.00,1.20%,-84.39%,63.40%,5.43%,2.70%,3.50,200.35,12.57,0.88%,200454
60,"ACRX",411.54,43.32,42.67,0.60%,-93.26%,95.30%,7.65%,11.78%,8.91,563.60,10.35,8.95%,1308322
61,"ACST",104.80,105.86,50.12,,,,,0.16%,0.18,435.90,0.96,-3.33%,253602
62,"ACT",36460.05,174.45,173.48,0.40%,5.44%,93.50%,8.37%,10.08%,7.48,2335.78,210.38,0.66%,2075179
63,"ACTG",828.99,50.06,48.66,1.90%,24.96%,82.20%,5.60%,20.37%,18.44,537.42,16.90,2.05%,213925
