"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19439.06,333.26,332.59,0.30%,2.78%,85.70%,0.21%,0.71%,1.34,1765.00,57.99,-0.58%,1228582
2,"AA",19409.45,1176.33,1174.72,0.20%,1.60%,69.00%,1.99%,5.16%,4.03,15046.89,16.35,-0.91%,8517811
3,"AADR",,,,,,,,,,6.02,38.36,0.00%,0
4,"AAIT",,,,,,,,,0.35,3.89,34.83,0.43%,911
5,"AAL",29240.12,720.20,715.78,0.70%,12.05%,70.10%,20.35%,2.11%,1.21,12538.85,39.51,-2.68%,8143159
6,"AAMC",1329.44,2.24,1.56,3.60%,11.01%,72.50%,-2.35%,13.08%,10.46,19.50,598.65,0.87%,17985
7,"AAME",86.32,20.70,4.62,75.13%,,4.90%,1.10%,0.12%,0.50,11.45,4.17,0.00%,5688
8,"AAN",1849.69,72.31,71.91,0.70%,26.17%,0.80%,-87.63%,7.40%,7.33,726.12,25.47,-0.43%,638333
9,"AAOI",289.49,14.80,13.74,1.10%,-1.81%,63.00%,27.20%,8.66%,5.11,232.84,19.57,0.05%,157877
10,"AAON",1025.94,55.01,42.17,21.50%,-1.47%,57.40%,-0.80%,3.24%,8.16,167.41,18.86,1.13%,104837
11,"AAP",9862.52,72.98,72.52,0.60%,3.06%,96.80%,1.73%,2.39%,2.33,742.51,134.48,-0.49%,557338
12,"AAPL",602200.08,5987.87,5983.71,0.04%,1.74%,62.50%,0.48%,1.73%,1.94,53457.18,100.58,0.01%,33236080
13,"AAT",1504.49,42.62,36.51,1.10%,28.16%,86.10%,3.11%,2.40%,5.29,165.34,35.22,-0.23%,127535
14,"AAU",93.32,64.36,52.93,5.36%,,5.90%,145.42%,0.36%,1.21,157.45,1.40,-3.45%,137811
15,"AAV",968.14,168.96,167.64,0.25%,,58.00%,4.01%,0.11%,0.44,411.83,5.99,4.54%,489703
16,"AAWW",844.19,25.26,24.68,2.20%,5.51%,94.30%,-1.00%,9.12%,9.96,226.07,34.12,2.09%,199401
17,"AAXJ",,,,,,,,,2.52,496.10,65.56,-0.74%,397749
18,"AB",2590.64,96.81,91.23,0.20%,19.06%,28.40%,0.09%,1.03%,3.13,301.44,27.04,1.05%,223321
19,"ABAX",1037.72,22.52,21.22,5.90%,9.57%,97.20%,-1.04%,13.43%,16.36,174.16,46.13,0.11%,132186
20,"ABB",52024.75,2293.86,2291.83,,,3.80%,-4.18%,0.19%,2.60,1650.27,22.90,0.97%,1290230
21,"ABBV",87673.69,1592.33,1574.53,0.10%,36.52%,80.90%,16.10%,4.04%,6.48,9809.71,54.96,-0.18%,8062372
22,"ABC",17245.85,224.38,212.44,0.20%,-50.67%,86.10%,-0.03%,3.28%,4.50,1550.02,76.93,0.09%,759279
23,"ABCB",597.91,26.74,24.08,2.10%,3.31%,62.90%,1.00%,3.22%,11.09,69.97,23.06,3.13%,192139
24,"ABCD",75.86,44.89,13.16,0.10%,-2.82%,11.50%,1.30%,0.04%,0.22,24.27,1.68,-0.59%,55894
25,"ABCO",1826.84,36.29,36.00,0.80%,82.22%,96.80%,-1.53%,9.28%,13.54,246.84,50.27,-0.14%,210093
26,"ABG",2102.56,30.34,29.80,1.00%,-24.23%,99.50%,-0.95%,4.91%,6.28,233.01,68.78,-0.75%,227044
27,"ABIO",28.61,21.04,17.44,2.60%,29.62%,13.30%,7.86%,16.82%,14.85,197.53,1.34,-1.47%,162646
28,"ABM",1452.08,56.00,50.62,1.80%,2.44%,85.30%,-1.74%,2.34%,5.81,203.43,26.01,0.31%,187697
29,"ABMD",1016.76,40.46,39.83,3.00%,2.53%,99.70%,11.58%,20.08%,29.17,274.12,24.82,-1.23%,173244
30,"ABR",349.83,50.48,38.64,3.30%,14.27%,58.70%,1.61%,0.24%,0.78,116.36,6.98,0.72%,152362
31,"ABT",63365.92,1503.70,1500.50,0.20%,7.89%,69.30%,0.15%,0.82%,2.45,5041.06,42.32,0.43%,3053172
32,"ABTL",75.94,9.03,8.90,8.62%,0.43%,63.60%,2.99%,3.43%,2.23,136.52,8.62,2.50%,94675
33,"ABX",21800.19,1164.54,1161.30,,,72.10%,-2.21%,1.24%,1.59,9049.04,18.45,-1.44%,9464559
34,"ABY",3035.20,80.00,83.73,,,31.70%,,0.68%,0.73,784.19,37.31,-1.66%,183507
35,"ACAD",2256.29,99.44,99.18,0.10%,21.03%,95.60%,3.75%,16.35%,15.93,1017.84,22.02,-2.95%,774278
36,"ACAS",4160.77,268.61,263.01,1.80%,9.94%,67.30%,-0.27%,0.88%,0.81,2856.63,15.44,-0.32%,1799238
37,"ACAT",484.76,12.92,12.80,2.10%,18.32%,92.10%,-5.16%,7.41%,4.12,230.10,36.98,-1.44%,86997
38,"ACC",4138.44,104.93,104.34,0.60%,-6.11%,99.00%,-3.19%,1.34%,2.47,565.85,39.30,-0.35%,508371
39,"ACCO",828.47,114.43,113.13,0.90%,50.16%,,0.46%,14.00%,26.19,604.53,7.42,2.49%,3636442
40,"ACCU",,,,,,,,,,4.78,27.59,0.00%,0
41,"ACE",35040.37,335.70,333.48,0.70%,12.82%,92.60%,-0.62%,2.01%,5.72,1174.21,105.30,0.88%,852176
42,"ACET",551.62,28.73,27.15,2.30%,14.76%,77.10%,8.50%,3.98%,5.26,205.69,19.43,1.20%,138462
43,"ACFC",64.79,15.50,15.51,34.25%,,55.30%,7.22%,0.08%,0.66,18.47,4.17,-0.24%,1829
44,"ACFN",44.82,22.19,20.19,7.40%,27.78%,21.20%,-39.88%,5.83%,2.65,444.48,1.91,-5.45%,101269
45,"ACG",1829.11,242.91,242.88,,,34.50%,7.67%,0.11%,0.47,538.86,7.55,0.27%,515298
46,"ACGL",7487.80,135.11,130.12,1.80%,3.93%,89.00%,-1.51%,0.94%,3.16,387.07,55.79,0.67%,541947
47,"ACH",7645.20,678.97,156.18,,,1.40%,-0.73%,1.23%,15.46,123.99,11.06,-1.78%,136812
48,"ACHC",2992.29,59.81,56.16,1.90%,-3.07%,72.50%,29.77%,8.32%,9.88,472.87,50.26,0.46%,139732
49,"ACHN",957.27,97.78,97.50,13.04%,-18.15%,91.00%,5.92%,16.08%,2.13,7343.30,9.47,-3.27%,3825705
50,"ACI",694.19,212.29,211.11,0.54%,-0.69%,67.70%,-9.20%,16.86%,6.47,5505.49,3.20,-2.14%,2923224
51,"ACIM",,,,,,,,,,12.15,66.94,2.25%,22
52,"ACIW",2175.51,114.08,112.40,1.70%,29.17%,99.00%,-1.36%,5.05%,8.91,636.38,19.05,-0.13%,313202
53,"ACLS",201.98,111.59,109.70,0.80%,7.85%,57.80%,2.97%,2.52%,7.63,362.72,1.87,3.31%,436367
54,"ACM",3681.75,99.48,89.49,0.50%,-45.60%,77.80%,3.81%,8.31%,5.19,1432.73,36.92,-0.24%,1370911
55,"ACMP",11781.28,190.79,89.09,46.80%,132.97%,70.50%,-1.61%,1.95%,2.68,645.60,61.96,0.34%,378797
56,"ACN",53956.44,671.10,640.15,0.30%,-3.87%,83.30%,0.26%,2.66%,7.09,2396.11,80.82,0.52%,1360639
57,"ACNB",112.69,6.01,5.87,2.00%,4.34%,8.80%,3.93%,0.04%,0.93,2.82,19.00,1.33%,4364
58,"ACOR",1307.61,41.75,40.91,2.00%,14.86%,86.70%,4.44%,12.03%,8.67,567.25,31.63,0.99%,345886
59,"ACPW",52.90,23.10,21.32,0.40%,12.14%,47.90%,2.61%,0.61%,3.18,40.84,2.25,-1.75%,30691
60,"ACRE",353.91,28.61,26.00,0.50%,26.54%,62.70%,-1.19%,2.62%,4.20,162.41,12.38,0.08%,75476
61,"ACRX",278.50,43.38,42.66,0.70%,-92.21%,84.30%,-10.34%,20.77%,7.86,1127.45,6.37,-0.78%,626028
62,"ACST",102.01,106.26,50.43,,,,,0.23%,0.36,322.68,0.97,0.94%,246961
63,"ACT",59025.11,264.26,262.63,0.40%,33.80%,66.90%,8.65%,0.83%,0.91,2405.63,226.25,1.29%,2136952
64,"ACTG",864.90,50.11,48.70,1.40%,32.98%,82.20%,-2.33%,20.42%,21.99,452.34,17.65,2.26%,402426
65,"ACTS",163.69,68.49,65.07,5.61%,,9.20%,57.48%,0.03%,0.21,80.88,2.40,0.42%,173745
66,"ACU",53.78,3.24,2.80,13.30%,-0.23%,38.80%,3.29%,0.18%,0.89,5.76,16.65,0.30%,8806
67,"ACUR",43.50,48.88,47.81,1.20%,-42.92%,56.90%,-1.53%,0.25%,1.05,112.68,0.90,1.40%,64434
68,"ACW",239.08,47.72,47.26,6.10%,-10.04%,82.60%,-6.19%,3.44%,6.37,255.44,4.91,-2.00%,63927
69,"ACWI",,,,,,,,,0.47,941.56,60.66,0.26%,1014513
70,"ACWX",,,,,,,,,1.32,277.89,47.70,0.27%,183701
71,"ACXM",1419.56,77.15,76.06,1.60%,75.24%,97.20%,3.61%,4.14%,4.50,700.74,18.26,-0.76%,434976
72,"ACY",17.82,1.61,1.18,2.30%,-27.43%,25.00%,-1.47%,0.18%,0.62,3.42,11.09,0.18%,11711
73,"ADAT",32.26,38.41,36.90,0.80%,51.16%,29.60%,-2.54%,0.75%,2.44,112.74,0.74,-11.90%,52961
74,"ADBE",35323.93,497.38,495.39,0.10%,-74.74%,92.30%,1.72%,0.85%,1.58,2664.82,71.73,1.00%,1881928
75,"ADC",450.89,14.96,14.12,0.20%,-6.27%,68.50%,-0.32%,1.88%,6.40,41.42,30.09,-0.17%,22721
76,"ADEP",122.89,13.06,12.84,0.20%,-30.17%,54.30%,-4.78%,5.55%,3.49,204.28,9.47,0.64%,60850
77,"ADES",493.77,21.80,20.46,2.60%,-0.35%,64.00%,9.92%,3.61%,5.19,142.45,21.00,-7.28%,424146
