"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19247.40,333.00,331.73,0.30%,4.94%,85.20%,1.13%,0.83%,1.00,2777.46,58.77,1.68%,5176400
2,"AA",12983.30,1073.00,1076.05,0.20%,54.72%,68.00%,12.49%,12.02%,4.84,26695.71,12.06,-0.33%,39699552
3,"AADR",,,,,,,,,,4.23,38.38,0.91%,777
4,"AAIT",,,,,,,,,0.79,2.77,32.74,1.17%,30778
5,"AAL",8748.01,231.06,751.64,0.70%,,33.40%,,7.56%,4.42,12842.90,38.81,2.51%,13890268
6,"AAMC",1823.58,2.35,1.71,2.50%,3.52%,62.80%,8.84%,4.79%,3.57,22.96,784.81,1.27%,18065
7,"AAME",82.43,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.25%,1.09,11.95,3.85,-0.52%,6210
8,"AAN",2256.66,75.22,58.18,0.60%,-7.39%,0.80%,,14.74%,6.16,1392.63,29.92,-0.27%,706133
9,"AAOI",316.99,12.60,11.43,1.50%,,31.70%,78.81%,1.44%,1.50,109.45,26.36,4.81%,223601
10,"AAON",1129.82,36.74,28.06,0.30%,-12.68%,58.30%,0.04%,3.42%,7.17,133.68,30.69,-0.20%,82779
11,"AAP",9138.05,72.76,72.54,0.60%,-19.98%,95.20%,-1.37%,2.49%,1.97,916.42,126.74,0.92%,715075
12,"AAPL",477032.88,896.07,890.69,0.04%,8.47%,61.80%,0.13%,2.96%,2.15,12293.72,530.75,-0.30%,6331149
13,"AAT",1332.22,39.84,34.39,1.00%,-21.33%,86.10%,-0.47%,2.01%,3.73,185.07,33.18,-0.78%,104602
14,"AAU",99.19,61.23,52.88,5.36%,,5.90%,165.15%,0.86%,3.01,151.62,1.60,-1.23%,108327
15,"AAV",543.51,134.20,166.87,0.25%,,58.00%,5.10%,0.15%,2.02,127.26,4.16,2.72%,254100
16,"AAWW",785.22,25.04,24.46,1.50%,17.52%,96.80%,-2.80%,10.55%,6.32,408.15,32.42,3.38%,271256
17,"AAXJ",,,,,,,,,0.66,765.48,58.93,1.24%,1409339
18,"AB",2228.03,92.26,94.60,0.30%,204.90%,28.80%,-4.69%,2.25%,5.38,395.46,23.93,-0.91%,280133
19,"ABAX",865.90,22.27,21.04,2.50%,-2.11%,97.90%,0.47%,14.63%,15.10,203.77,39.01,0.33%,125158
20,"ABB",59124.78,2297.00,2295.97,,,3.60%,-1.91%,0.20%,2.59,1800.09,25.93,0.74%,843242
21,"ABBV",82306.40,1592.00,1586.86,0.10%,32.12%,69.40%,1.30%,0.73%,1.65,7019.88,52.04,0.66%,6454947
22,"ABC",15863.78,230.28,226.31,0.20%,-2.13%,87.30%,-1.71%,2.86%,3.73,1735.70,68.75,-0.20%,1493681
23,"ABCB",510.21,24.02,21.75,2.90%,9.08%,66.40%,-3.91%,2.21%,5.27,91.23,21.39,0.71%,54450
24,"ABCD",93.70,47.56,11.39,71.14%,-2.66%,15.30%,-17.57%,0.08%,0.31,29.05,2.04,3.55%,44992
25,"ABCO",2408.65,36.06,35.98,0.60%,14.26%,96.80%,1.38%,7.84%,11.32,249.08,66.83,0.06%,214956
26,"ABFS",921.33,25.79,24.30,3.40%,14.80%,95.90%,-0.76%,7.24%,4.39,400.65,36.63,2.52%,381877
27,"ABG",1611.01,30.50,30.07,1.70%,-12.04%,98.10%,-0.88%,3.55%,3.51,303.43,53.98,2.20%,342519
28,"ABIO",20.37,10.83,13.07,2.60%,30.72%,22.40%,-2.18%,24.08%,2.82,1116.42,1.89,0.80%,420695
29,"ABM",1556.90,55.33,50.69,1.80%,10.30%,83.80%,2.72%,2.26%,4.99,229.59,28.28,0.50%,381122
30,"ABMC",2.93,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.35,16.75,0.16,18.52%,26428
31,"ABMD",1154.11,39.59,39.38,1.90%,-0.53%,98.00%,0.28%,11.88%,12.57,372.23,29.62,1.61%,306975
32,"ABR",336.60,49.21,37.49,0.50%,-10.87%,58.60%,-0.87%,0.35%,1.01,129.62,6.77,-1.02%,130646
33,"ABT",61710.03,1550.89,1540.07,0.20%,15.02%,69.70%,1.90%,0.77%,1.55,7651.53,39.73,-0.15%,6428694
34,"ABTL",132.77,8.91,8.77,8.62%,-44.18%,52.60%,-3.16%,1.15%,0.34,292.09,14.11,-5.30%,950486
35,"ABX",22112.30,1085.00,1161.08,,,73.90%,2.90%,0.99%,0.79,14526.81,20.35,-0.15%,10896240
36,"ACAD",2555.34,89.50,91.12,0.10%,1.13%,91.90%,4.41%,11.91%,6.78,1601.52,27.17,-4.83%,2999548
37,"ACAS",4478.00,286.50,267.26,1.10%,-8.08%,66.10%,2.95%,0.99%,0.95,2784.59,15.70,0.45%,2293816
38,"ACAT",648.05,13.42,12.96,0.50%,19.61%,91.90%,1.79%,6.89%,3.69,241.98,49.27,2.03%,179641
39,"ACC",3936.70,104.78,104.12,0.60%,30.52%,99.00%,2.24%,1.35%,1.64,858.68,37.12,-1.20%,609184
40,"ACCL",695.10,55.70,55.13,0.92%,-17.68%,89.00%,-0.99%,2.29%,1.36,929.56,12.49,0.08%,199552
41,"ACCO",696.89,113.50,112.53,0.30%,-18.64%,,-2.56%,14.70%,22.92,722.08,6.19,0.81%,2203449
42,"ACCU",,,,,,,,,,16.67,26.98,0.99%,850
43,"ACE",33291.22,340.89,338.39,0.50%,-0.47%,93.70%,0.68%,1.40%,2.67,1778.97,98.15,0.50%,1325244
44,"ACET",520.39,27.87,26.89,2.30%,9.01%,64.40%,-1.96%,1.84%,1.48,334.24,19.17,2.68%,358326
45,"ACFC",26.26,6.57,13.01,1.20%,,47.20%,-45.06%,0.13%,0.45,39.25,3.88,-3.00%,23193
46,"ACFN",63.50,18.09,20.41,7.00%,13.74%,42.00%,0.17%,12.59%,12.53,205.08,3.49,-0.57%,99093
47,"ACG",1778.12,242.91,242.79,,,27.90%,10.93%,0.04%,0.10,1037.95,7.30,-0.27%,714958
48,"ACGL",7363.49,131.63,128.12,0.50%,-7.71%,92.60%,0.18%,1.75%,5.08,442.37,56.79,1.52%,723170
49,"ACH",4805.93,543.04,156.18,,,1.60%,-8.83%,1.59%,17.58,141.25,8.95,1.13%,122818
50,"ACHC",2438.45,50.04,46.90,0.30%,-54.53%,72.50%,-1.15%,13.39%,16.52,380.01,47.62,-2.28%,493471
51,"ACHN",350.83,96.65,96.40,0.10%,-0.71%,92.60%,-2.56%,17.04%,7.97,2061.60,3.43,-5.51%,2366667
52,"ACI",969.46,212.14,209.55,0.54%,-1.55%,63.10%,1.74%,19.84%,4.44,9369.90,4.67,2.19%,6196610
53,"ACIM",,,,,,,,,,3.83,63.47,0.57%,2012
