"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AKAM","Akamai Technologies, Inc.","Technology","Internet Information Providers","USA",8451.90,30.59,57.18,20.58%,14523480
2,"AMTY","Amerityre Corp.","Consumer Goods","Rubber & Plastics","USA",1.55,,0.06,30.00%,2000
3,"API","Advanced Photonix Inc.","Technology","Semiconductor - Integrated Circuits","USA",21.55,,0.82,18.84%,494358
4,"CELH","Celsius Holdings, Inc.","Consumer Goods","Beverages - Soft Drinks","USA",6.47,,0.42,20.00%,2488
5,"GLUU","Glu Mobile, Inc.","Technology","Multimedia & Graphics Software","USA",276.82,,4.94,27.65%,27458316
6,"GMCR","Green Mountain Coffee Roasters Inc.","Consumer Goods","Processed & Packaged Goods","USA",12183.20,25.59,102.10,26.24%,32402380
7,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",3.61,,0.12,32.22%,8675
8,"GRN","iPath Global Carbon ETN","Financial","Exchange Traded Fund","USA",,,8.59,17.67%,14187
9,"HAUP","Hauppauge Digital Inc.","Technology","Computer Peripherals","USA",1.52,,0.17,16.67%,7115
10,"MMS","MAXIMUS, Inc.","Services","Business Services","USA",2855.05,24.93,50.09,19.58%,2081041
11,"MSON","Misonix Inc.","Healthcare","Medical Appliances & Equipment","USA",37.42,,6.08,16.70%,125610
12,"MTRX","Matrix Service Co.","Industrial Goods","Heavy Construction","USA",642.45,25.10,31.92,29.76%,1194019
13,"MWW","Monster Worldwide, Inc.","Services","Advertising Agencies","USA",620.77,34.65,7.24,22.92%,7095723
14,"PBMD","Prima Biomed Ltd.","Healthcare","Biotechnology","Australia",45.22,,1.70,45.30%,3667774
15,"RPRX","Repros Therapeutics Inc.","Healthcare","Biotechnology","USA",355.90,,17.91,15.77%,1721995
16,"SNCR","Synchronoss Technologies, Inc.","Technology","Application Software","USA",1039.06,95.25,31.56,18.34%,2359996
17,"TIK","Tel-Instrument Electronics Corp.","Technology","Scientific & Technical Instruments","USA",16.60,,5.97,16.37%,162545
18,"VALV","Shengkai Innovations, Inc.","Services","Industrial Equipment Wholesale","China",4.13,,0.28,16.63%,300
19,"YELP","Yelp, Inc.","Technology","Internet Information Providers","USA",4929.82,,89.46,18.92%,13612715
