"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18980.05,333.51,333.13,0.20%,1.52%,84.80%,-0.04%,0.66%,1.21,1816.60,56.57,-0.60%,1156032
2,"AA",18371.18,1177.64,1177.45,0.20%,0.77%,68.70%,0.07%,5.33%,3.56,17615.45,15.99,2.50%,23713090
3,"AAC",,,,,,,,,0.00,1476.85,19.24,3.16%,188534
4,"AADR",,,,,,,,,,4.97,36.89,-0.35%,499
5,"AAIT",,,,,,,,,0.12,4.51,33.72,0.57%,120
6,"AAL",26092.85,720.20,715.84,0.70%,10.57%,70.50%,0.26%,1.99%,1.37,10364.87,34.93,-3.59%,12771644
7,"AAMC",1567.82,2.24,1.61,3.50%,0.02%,75.00%,3.45%,10.50%,14.39,11.78,694.51,-0.77%,4039
8,"AAME",82.80,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.22%,1.07,9.40,4.00,0.00%,0
9,"AAN",1741.95,72.31,71.88,0.70%,31.76%,0.80%,-3.34%,5.37%,4.78,806.57,24.04,-0.21%,357813
10,"AAOI",233.85,14.81,13.71,2.80%,4.54%,63.90%,-0.04%,8.88%,5.25,232.02,14.67,-7.09%,262366
11,"AAON",980.28,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.52%,9.58,155.03,17.42,-2.24%,128844
12,"AAP",9861.79,72.98,72.52,0.60%,2.82%,99.40%,2.60%,3.05%,3.25,680.05,134.42,-0.53%,612872
13,"AAPL",596511.63,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,2.31%,2.49,55457.81,99.62,0.00%,36599968
14,"AAT",1445.33,42.61,36.51,0.50%,0.27%,86.10%,0.03%,2.03%,4.77,155.65,34.05,0.38%,94311
15,"AAU",84.40,67.52,57.19,5.36%,,5.90%,129.78%,0.39%,1.24,177.45,1.27,1.60%,194509
16,"AAV",829.21,170.27,168.09,0.25%,,58.00%,3.97%,0.24%,0.96,410.76,4.85,-0.41%,183000
17,"AAVL",750.16,22.26,11.28,29.60%,,26.70%,43.17%,2.88%,1.14,285.58,33.99,0.86%,108415
18,"AAWW",819.69,25.26,24.71,1.90%,-9.94%,94.30%,0.03%,11.83%,11.56,252.75,32.49,0.12%,172680
19,"AAXJ",,,,,,,,,2.54,519.14,61.38,0.52%,496492
