"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18168.06,333.42,331.93,0.30%,13.63%,84.40%,-1.00%,1.01%,1.37,2441.08,55.03,0.99%,2405367
2,"AA",15614.90,1172.29,1170.85,0.20%,47.31%,61.80%,-0.99%,6.75%,3.45,22892.40,13.45,0.98%,16774430
3,"AADR",,,,,,,,,,2.50,37.60,-0.95%,857
4,"AAIT",,,,,,,,,0.00,3.02,33.44,2.17%,370
5,"AAL",27504.44,720.20,715.61,0.80%,372.03%,43.20%,22.49%,2.09%,1.48,10128.38,38.53,0.88%,7058202
6,"AAMC",1803.20,2.24,1.58,3.00%,-17.24%,65.00%,-0.82%,7.96%,5.14,24.41,841.00,4.47%,16251
7,"AAME",74.97,21.06,4.98,8.60%,,4.90%,-0.19%,0.05%,0.24,10.35,3.37,-5.34%,6233
8,"AAN",2317.76,71.98,69.81,0.70%,24.76%,0.80%,,11.08%,7.11,1087.16,32.39,0.59%,725799
9,"AAOI",267.89,14.76,14.64,1.30%,43.32%,27.80%,2.60%,4.15%,2.30,263.90,18.15,0.00%,134898
10,"AAON",1094.21,36.62,28.14,20.90%,-2.68%,57.90%,-1.34%,3.53%,7.56,131.35,30.28,1.34%,96851
11,"AAP",9061.34,72.94,72.49,0.60%,-20.09%,98.00%,2.94%,2.65%,2.40,801.55,121.67,-2.06%,1879710
12,"AAPL",507197.78,861.38,860.57,0.04%,6.16%,63.80%,-0.03%,2.16%,1.93,9640.89,597.51,1.48%,9771551
13,"AAT",1420.93,41.94,35.88,1.10%,-7.61%,86.10%,0.11%,2.16%,4.55,170.35,34.33,1.33%,203993
14,"AAU",82.26,63.28,52.87,5.36%,,5.90%,151.67%,0.81%,3.29,130.00,1.30,0.00%,56170
15,"AAV",990.98,169.11,167.50,0.25%,,58.00%,4.00%,0.13%,0.53,402.85,5.76,-1.71%,171857
16,"AAWW",920.64,25.23,24.66,1.40%,17.26%,94.30%,27.92%,12.17%,9.01,332.83,36.76,0.74%,204592
17,"AAXJ",,,,,,,,,2.18,509.31,61.77,1.55%,303037
18,"AB",2212.56,96.24,91.06,0.20%,-0.77%,29.30%,1.36%,2.38%,5.18,417.94,23.87,3.83%,374081
19,"ABAX",965.87,22.25,20.90,6.20%,12.38%,97.20%,2.84%,15.56%,22.25,146.17,43.57,0.37%,105459
20,"ABB",55021.10,2334.37,2291.55,,,6.00%,8.24%,0.24%,2.62,2118.93,23.58,0.04%,1357250
21,"ABBV",84095.87,1596.05,1594.50,0.10%,19.10%,69.50%,-0.55%,0.67%,1.76,6088.76,52.93,0.46%,5805165
22,"ABC",15244.20,225.84,217.25,0.20%,-50.12%,88.80%,0.62%,2.97%,3.43,1880.55,68.31,1.20%,2554565
23,"ABCB",500.43,25.16,24.19,2.40%,9.82%,63.40%,0.50%,2.55%,6.68,92.41,19.73,-0.80%,84640
24,"ABCD",105.87,44.86,13.18,71.14%,-2.81%,11.90%,0.09%,0.04%,0.17,31.67,2.35,-0.42%,16739
25,"ABCO",1812.78,36.14,35.88,0.70%,45.41%,96.80%,1.48%,10.25%,14.75,249.29,50.46,0.60%,355066
26,"ABG",1915.33,30.66,30.12,1.50%,-16.52%,98.20%,-0.59%,4.62%,4.51,308.57,62.77,0.48%,386795
27,"ABIO",29.62,21.01,17.50,2.60%,21.30%,17.00%,0.34%,23.27%,5.57,731.81,1.40,-0.71%,151043
28,"ABM",1466.88,55.86,50.50,1.80%,5.90%,86.60%,3.79%,2.82%,6.54,217.79,26.51,0.95%,161635
29,"ABMD",846.30,39.92,39.47,1.60%,1.59%,99.40%,1.18%,18.77%,15.79,469.21,21.50,1.42%,229287
30,"ABR",351.98,50.14,38.49,0.50%,-9.72%,46.70%,0.54%,0.46%,1.38,127.54,7.01,-0.14%,103990
31,"ABT",58936.13,1501.94,1498.97,0.20%,6.15%,69.50%,-0.11%,0.71%,1.40,7594.94,39.06,-0.46%,11020361
32,"ABTL",105.63,8.99,8.86,8.62%,-35.79%,60.70%,15.69%,1.48%,0.42,310.41,11.94,1.62%,216118
33,"ABX",19761.34,1172.78,1161.16,,,73.90%,2.68%,0.94%,0.96,11347.47,16.62,-1.36%,6910060
34,"ACAD",1949.71,98.97,98.67,0.10%,23.41%,85.90%,1.59%,14.72%,6.04,2403.31,19.05,-3.30%,1858250
35,"ACAS",3910.01,263.30,252.77,1.60%,-6.36%,66.40%,0.48%,1.91%,1.45,3312.31,14.69,-1.08%,2261307
36,"ACAT",446.10,13.14,12.94,1.80%,6.77%,95.50%,11.14%,8.22%,5.24,202.95,33.47,-1.41%,479744
37,"ACC",4043.23,104.91,104.39,0.60%,19.79%,99.00%,2.65%,2.03%,3.23,658.13,39.06,1.35%,387552
38,"ACCO",676.61,114.10,112.75,0.60%,21.90%,99.80%,-2.05%,14.27%,26.70,602.35,5.96,0.51%,294324
39,"ACCU",,,,,,,,,,18.08,27.07,0.19%,460
40,"ACE",34543.33,337.70,335.51,0.60%,16.50%,94.10%,-0.51%,1.44%,3.57,1355.15,102.46,0.17%,794465
41,"ACET",495.80,28.38,26.87,2.00%,8.82%,65.10%,-0.86%,3.33%,2.15,416.44,17.07,-2.29%,670896
42,"ACFC",63.71,15.50,10.71,1.10%,,46.50%,-1.34%,0.17%,0.85,20.88,4.18,1.70%,16400
43,"ACFN",37.09,22.21,20.45,6.60%,3.39%,43.00%,2.79%,10.04%,9.89,207.48,1.67,0.00%,295689
44,"ACG",1802.39,242.91,242.79,,,31.00%,10.93%,0.03%,0.08,800.69,7.42,0.00%,656073
45,"ACGL",7547.01,134.05,129.04,1.00%,-1.18%,91.80%,-0.55%,1.18%,3.20,475.36,56.54,0.43%,463526
46,"ACH",6214.48,682.91,156.18,,,1.60%,0.12%,1.44%,22.08,101.99,9.11,0.11%,41219
