"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ATLC","Atlanticus Holdings Corporation","Financial","Credit Services","USA",28.00,,2.45,19.36%,9721
2,"BIOF","BioFuel Energy Corp.","Basic Materials","Specialty Chemicals","USA",17.11,,7.30,132.48%,18034584
3,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.72,0.07,0.05,28.57%,30600
4,"CLNT","Cleantech Solutions International, Inc.","Industrial Goods","Metal Fabrication","China",19.00,2.55,6.41,18.05%,1236960
5,"CWEI","Clayton Williams Energy Inc.","Basic Materials","Independent Oil & Gas","USA",1191.20,,113.01,15.46%,236553
6,"DYSL","Dynasil Corporation of America","Technology","Scientific & Technical Instruments","USA",22.90,,1.75,18.24%,315483
7,"FORD","Forward Industries Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",13.10,,1.96,22.50%,1086894
8,"KIOR","KiOR, Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",24.40,,0.57,39.76%,4536349
9,"MNGA","Magnegas Corporation","Basic Materials","Major Integrated Oil & Gas","USA",41.09,,1.62,20.00%,11027412
10,"OMED","OncoMed Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",856.10,,33.65,15.87%,298451
11,"RELV","Reliv International, Inc.","Healthcare","Biotechnology","USA",27.49,36.17,2.62,20.74%,169300
12,"TELOZ","Tel Offshore Trust","Financial","Diversified Investments","USA",5.23,,1.28,16.36%,1836
13,"VIMC","Vimicro International Corp.","Technology","Semiconductor - Specialized","China",117.30,19.43,4.97,21.81%,1418128
