"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMDA","Amedica Corporation","Healthcare","Medical Appliances & Equipment","USA",17.64,,1.70,19.71%,108650
2,"BBLU","Blue Earth Inc.","Industrial Goods","Pollution & Treatment Controls","USA",94.89,,1.52,17.83%,4953347
3,"CBLI","Cleveland BioLabs, Inc.","Healthcare","Biotechnology","USA",22.28,,0.47,22.08%,289178
4,"COCO","Corinthian Colleges Inc.","Services","Education & Training Services","USA",12.32,,0.20,46.43%,11504419
5,"DVR","Cal Dive International Inc","Basic Materials","Oil & Gas Equipment & Services","USA",25.62,,0.31,21.09%,2638952
6,"EEH","ELEMENTS SPECTRUM Lg Cp US Sect Mom ETN","Financial","Exchange Traded Fund","USA",,,29.00,15.54%,2736
7,"GBSN","Great Basin Scientific, Inc.","Healthcare","Medical Laboratories & Research","USA",26.72,,6.12,16.57%,120765
8,"INNL","Innocoll GmbH","Healthcare","Drugs - Generic","Ireland",112.72,43.92,6.86,20.14%,28565
9,"ISNS","Image Sensing Systems, Inc.","Technology","Application Software","USA",12.75,,3.33,30.59%,3832401
10,"JDST","Direxion Daily Jr Gld Mnrs Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,19.06,15.87%,1761848
11,"MGT","MGT Capital Investments, Inc.","Technology","Multimedia & Graphics Software","United Kingdom",8.36,,1.06,21.84%,151408
12,"NLNK","NewLink Genetics Corporation","Healthcare","Biotechnology","USA",962.90,,39.82,15.42%,4176595
13,"RGDX","Response Genetics, Inc","Healthcare","Medical Laboratories & Research","USA",22.90,,0.68,15.25%,74255
14,"RGLS","Regulus Therapeutics Inc.","Healthcare","Biotechnology","USA",293.75,,13.75,103.10%,20043096
15,"SOQ","Sonde Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",5.20,,0.14,35.14%,278916
16,"UBIC","UBIC, Inc.","Technology","Information Technology Services","Japan",239.77,,17.02,22.15%,11537
17,"UIS","Unisys Corporation","Technology","Information Technology Services","USA",981.21,21.30,23.62,21.88%,3440135
18,"UVXY","ProShares Ultra VIX Short-Term Futures","Financial","Exchange Traded Fund","USA",,,34.80,15.19%,19419632
19,"VICR","Vicor Corp.","Technology","Diversified Electronics","USA",373.93,,11.42,17.73%,286047
20,"VII","Vicon Industries Inc.","Technology","Security Software & Services","USA",14.18,,2.16,37.58%,1288373
21,"VPCO","Vapor Corp.","Consumer Goods","Cigarettes","USA",28.88,,2.85,62.86%,4451918
22,"ZAZA","ZaZa Energy Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",35.37,,4.15,39.26%,3141383
