"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",190.84,,20.03,15.71%,791921
2,"ADZ","PowerShares DB Agriculture Short ETN","Financial","Exchange Traded Fund","USA",,,30.00,18.81%,5658
3,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.81,,0.05,28.57%,20995
4,"BGMD","BG Medicine, Inc.","Healthcare","Medical Laboratories & Research","USA",39.37,,1.85,31.21%,9287940
5,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.74,0.07,0.05,40.85%,21360
6,"COSI","Cosi Inc.","Services","Restaurants","USA",17.83,,1.19,20.19%,1217945
7,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.18,,0.03,25.63%,13448
8,"EMITF","Elbit Imaging Ltd.","Financial","Property Management","Israel",4.98,,0.27,35.00%,10269070
9,"FF","FutureFuel Corp.","Basic Materials","Chemicals - Major Diversified","USA",761.03,14.05,20.65,17.60%,2345342
10,"FLML","Flamel Technologies SA","Healthcare","Drug Delivery","France",283.68,,13.19,18.40%,694088
11,"FNRG","ForceField Energy Inc.","Utilities","Diversified Utilities","USA",85.51,,6.05,15.02%,33679
12,"GERN","Geron Corporation","Healthcare","Biotechnology","USA",228.36,,2.48,39.33%,38737908
13,"HAUP","Hauppauge Digital Inc.","Technology","Computer Peripherals","USA",1.37,,0.16,16.30%,12143
14,"HEAT","SmartHeat Inc.","Industrial Goods","Industrial Equipment & Components","China",0.51,,0.15,25.00%,4301
15,"HTM","US Geothermal Inc.","Utilities","Diversified Utilities","USA",74.53,,0.88,20.55%,4641453
16,"HUSA","Houston American Energy Corp.","Basic Materials","Independent Oil & Gas","USA",27.13,,0.63,21.17%,1978298
17,"IBIO","iBio, Inc.","Healthcare","Biotechnology","USA",35.83,,0.68,21.43%,1632429
18,"MRCY","Mercury Computer Systems, Inc.","Technology","Computer Peripherals","USA",342.42,,13.17,19.19%,886128
19,"OCLS","Oculus Innovative Sciences, Inc.","Healthcare","Medical Instruments & Supplies","USA",33.51,,5.84,18.70%,3502890
20,"ORCT","Orckit Communications Ltd.","Technology","Communication Equipment","Israel",1.82,,0.09,15.63%,7469
21,"PTX","Pernix Therapeutics Holdings, Inc.","Healthcare","Drug Manufacturers - Other","USA",139.57,,4.51,19.95%,1326327
22,"PVA","Penn Virginia Corporation","Basic Materials","Independent Oil & Gas","USA",891.78,,15.73,15.58%,8797141
23,"RMKR","Rainmaker Systems Inc.","Services","Management Services","USA",4.47,,0.27,34.00%,37624
24,"USU","USEC Inc.","Basic Materials","Industrial Metals & Minerals","USA",18.47,,4.42,17.24%,810844
25,"XGTI","xG Technology, Inc.","Technology","Wireless Communications","USA",50.25,,3.46,28.62%,6080619
