"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMZG","American Eagle Energy Corporation","Basic Materials","Independent Oil & Gas","USA",11.22,,0.25,-32.05%,2768781
2,"BOBE","Bob Evans Farms, Inc.","Services","Restaurants","USA",1407.50,71.00,46.94,-21.30%,5168497
3,"BV","Bazaarvoice, Inc.","Technology","Application Software","USA",714.05,,6.68,-26.43%,3607918
4,"CRRS","Corporate Resource Services, Inc.","Services","Staffing & Outsourcing Services","USA",15.81,,0.07,-33.93%,1987133
5,"CYCC","Cyclacel Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",32.66,,1.08,-24.30%,3210594
6,"FSTR","LB Foster Co.","Services","Railroads","USA",491.52,18.20,40.30,-15.14%,100232
7,"NSPH","Nanosphere, Inc.","Healthcare","Medical Instruments & Supplies","USA",42.24,,0.26,-27.78%,7431833
8,"NSPR","InspireMD, Inc.","Healthcare","Medical Appliances & Equipment","USA",23.28,,0.32,-40.96%,5228675
9,"PDII","PDI, Inc.","Services","Business Services","USA",29.64,,1.56,-19.17%,72743
10,"VEEV","Veeva Systems Inc.","Technology","Healthcare Information Services","USA",4269.31,136.21,25.45,-22.15%,15613066
